End date,"8/16/2018"
Specimen label,"D32L25N5d4"
"163.50000","81.75101","23.52697"
"163.60000","81.80098","23.52785"
"163.70000","81.85091","23.52972"
"163.80000","81.90096","23.53168"
"163.90000","81.95106","23.53278"
"164.00000","82.00098","23.53425"
"164.10000","82.05097","23.54034"
"164.20000","82.10084","23.54099"
"164.30000","82.15099","23.54189"
"164.40000","82.20098","23.54686"
"164.50000","82.25103","23.54894"
"164.60000","82.30095","23.55015"
"164.70000","82.35098","23.55301"
"164.80000","82.40097","23.55875"
"164.90000","82.45097","23.56196"
"165.00000","82.50101","23.56321"
"165.10000","82.55099","23.56720"
"165.20000","82.60103","23.57022"
"165.30000","82.65108","23.57320"
"165.40000","82.70100","23.57611"
"165.50000","82.75098","23.57876"
"165.60000","82.80103","23.58095"
"165.70000","82.85094","23.58318"
"165.80000","82.90100","23.58571"
"165.90000","82.95105","23.58932"
"166.00000","83.00097","23.59362"
"166.10000","83.05107","23.59523"
"166.20000","83.10099","23.59899"
"166.30000","83.15099","23.60039"
"166.40000","83.20090","23.60357"
"166.50000","83.25101","23.60779"
"166.60000","83.30099","23.60983"
"166.70000","83.35103","23.61086"
"166.80000","83.40102","23.61210"
"166.90000","83.45100","23.61444"
"167.00000","83.50093","23.62225"
"167.10000","83.55103","23.62472"
"167.20000","83.60095","23.62528"
"167.30000","83.65099","23.62920"
"167.40000","83.70093","23.62948"
"167.50000","83.75102","23.63486"
"167.60000","83.80101","23.63729"
"167.70000","83.85100","23.63899"
"167.80000","83.90098","23.64082"
"167.90000","83.95109","23.64263"
"168.00000","84.00089","23.64708"
"168.10000","84.05093","23.65212"
"168.20000","84.10097","23.65356"
"168.30000","84.15114","23.65421"
"168.40000","84.20100","23.65782"
"168.50000","84.25098","23.65360"
"168.60000","84.30090","23.66002"
"168.70000","84.35101","23.65769"
"168.80000","84.40093","23.66684"
"168.90000","84.45098","23.66750"
"169.00000","84.50097","23.66726"
"169.10000","84.55102","23.66477"
"169.20000","84.60105","23.67123"
"169.30000","84.65110","23.67006"
"169.40000","84.70103","23.67009"
"169.50000","84.75101","23.67497"
"169.60000","84.80099","23.67596"
"169.70000","84.85098","23.67697"
"169.80000","84.90090","23.67636"
"169.90000","84.95094","23.67745"
"170.00000","85.00092","23.67693"
"170.10000","85.05109","23.68014"
"170.20000","85.10095","23.67999"
"170.30000","85.15094","23.68030"
"170.40000","85.20110","23.68050"
"170.50000","85.25090","23.67884"
"170.60000","85.30095","23.68063"
"170.70000","85.35099","23.67725"
"170.80000","85.40091","23.67898"
"170.90000","85.45108","23.68072"
"171.00000","85.50101","23.68000"
"171.10000","85.55106","23.67809"
"171.20000","85.60109","23.67867"
"171.30000","85.65107","23.67731"
"171.40000","85.70100","23.67303"
"171.50000","85.75098","23.67629"
"171.60000","85.80103","23.67223"
"171.70000","85.85095","23.67327"
"171.80000","85.90099","23.67347"
"171.90000","85.95104","23.66869"
"172.00000","86.00101","23.66640"
"172.10000","86.05107","23.66502"
"172.20000","86.10100","23.66410"
"172.30000","86.15098","23.66524"
"172.40000","86.20090","23.66117"
"172.50000","86.25106","23.65565"
"172.60000","86.30105","23.65464"
"172.70000","86.35097","23.64961"
"172.80000","86.40102","23.64449"
"172.90000","86.45094","23.64209"
"173.00000","86.50098","23.63835"
"173.10000","86.55097","23.63261"
"173.20000","86.60094","23.62623"
"173.30000","86.65100","23.62376"
"173.40000","86.70098","23.61834"
"173.50000","86.75103","23.61015"
"173.60000","86.80102","23.60591"
"173.70000","86.85105","23.59803"
"173.80000","86.90104","23.59198"
"173.90000","86.95097","23.58665"
"174.00000","87.00101","23.57853"
"174.10000","87.05087","23.57097"
"174.20000","87.10098","23.56297"
"174.30000","87.15108","23.55288"
"174.40000","87.20112","23.54439"
"174.50000","87.25098","23.53639"
"174.60000","87.30103","23.52584"
"174.70000","87.35107","23.51905"
"174.80000","87.40100","23.51527"
"174.90000","87.45104","23.50807"
"175.00000","87.50097","23.49660"
"175.10000","87.55107","23.48568"
"175.20000","87.60111","23.46360"
"175.30000","87.65091","23.43879"
"175.40000","87.70108","23.41053"
"175.50000","87.75101","23.39578"
"175.60000","87.80112","23.37211"
"175.70000","87.85098","23.35048"
"175.80000","87.90096","23.32286"
"175.90000","87.95094","23.29830"
"176.00000","88.00098","23.28359"
"176.10000","88.05097","23.27193"
"176.20000","88.10095","23.25113"
"176.30000","88.15088","23.22321"
"176.40000","88.20105","23.19100"
"176.50000","88.25096","23.15497"
"176.60000","88.30101","23.11687"
"176.70000","88.35100","23.08692"
"176.80000","88.40099","23.05666"
"176.90000","88.45102","23.00935"
"177.00000","88.50101","22.97233"
"177.10000","88.55099","22.93246"
"177.20000","88.60104","22.88795"
"177.30000","88.65102","22.83825"
"177.40000","88.70107","22.77483"
"177.50000","88.75099","22.71025"
"177.60000","88.80103","22.67693"
"177.70000","88.85101","22.61964"
"177.80000","88.90112","22.54649"
"177.90000","88.95098","22.48283"
"178.00000","89.00097","22.43390"
"178.10000","89.05101","22.38944"
"178.20000","89.10105","22.33482"
"178.30000","89.15097","22.28383"
"178.40000","89.20097","22.23819"
"178.50000","89.25095","22.19909"
"178.60000","89.30099","22.15757"
"178.70000","89.35098","22.12197"
"178.80000","89.40102","22.09297"
"178.90000","89.45088","22.06957"
"179.00000","89.50104","22.04569"
"179.10000","89.55091","22.01969"
"179.20000","89.60102","21.99350"
"179.30000","89.65099","21.96696"
"179.40000","89.70104","21.94286"
"179.50000","89.75097","21.91908"
"179.60000","89.80101","21.89709"
"179.70000","89.85099","21.88237"
"179.80000","89.90098","21.87509"
"179.90000","89.95097","21.86162"
"180.00000","90.00101","21.84687"
"180.10000","90.05093","21.84156"
"180.20000","90.10104","21.83756"
"180.30000","90.15096","21.83318"
"180.40000","90.20113","21.82015"
"180.50000","90.25098","21.80802"
"180.60000","90.30090","21.80018"
"180.70000","90.35095","21.79826"
"180.80000","90.40099","21.79171"
"180.90000","90.45105","21.78507"
"181.00000","90.50101","21.77950"
"181.10000","90.55101","21.77282"
"181.20000","90.60100","21.76648"
"181.30000","90.65092","21.76218"
"181.40000","90.70095","21.75848"
"181.50000","90.75101","21.75344"
"181.60000","90.80099","21.75011"
"181.70000","90.85098","21.74768"
"181.80000","90.90096","21.74511"
"181.90000","90.95094","21.74503"
"182.00000","91.00105","21.74499"
"182.10000","91.05091","21.74149"
"182.20000","91.10101","21.74098"
"182.30000","91.15093","21.74084"
"182.40000","91.20093","21.74000"
"182.50000","91.25097","21.73955"
"182.60000","91.30106","21.74105"
"182.70000","91.35094","21.74429"
"182.80000","91.40097","21.74427"
"182.90000","91.45097","21.74701"
"183.00000","91.50089","21.74759"
"183.10000","91.55093","21.74949"
"183.20000","91.60098","21.75228"
"183.30000","91.65108","21.75311"
"183.40000","91.70094","21.75754"
"183.50000","91.75098","21.75856"
"183.60000","91.80097","21.76194"
"183.70000","91.85102","21.76534"
"183.80000","91.90105","21.76867"
"183.90000","91.95092","21.77102"
"184.00000","92.00103","21.77395"
"184.10000","92.05096","21.77823"
"184.20000","92.10099","21.78150"
"184.30000","92.15091","21.78508"
"184.40000","92.20108","21.78497"
"184.50000","92.25095","21.79228"
"184.60000","92.30099","21.79643"
"184.70000","92.35098","21.80059"
"184.80000","92.40107","21.80148"
"184.90000","92.45094","21.80309"
"185.00000","92.50098","21.80032"
"185.10000","92.55108","21.81360"
"185.20000","92.60096","21.82154"
"185.30000","92.65099","21.82401"
"185.40000","92.70098","21.82965"
"185.50000","92.75097","21.82741"
"185.60000","92.80107","21.83305"
"185.70000","92.85100","21.83095"
"185.80000","92.90092","21.83131"
"185.90000","92.95102","21.83936"
"186.00000","93.00095","21.84317"
"186.10000","93.05099","21.84421"
"186.20000","93.10103","21.84660"
"186.30000","93.15096","21.85143"
"186.40000","93.20100","21.85597"
"186.50000","93.25110","21.85881"
"186.60000","93.30097","21.86213"
"186.70000","93.35107","21.85805"
"186.80000","93.40112","21.86161"
"186.90000","93.45099","21.87009"
"187.00000","93.50095","21.88574"
"187.10000","93.55101","21.88188"
"187.20000","93.60106","21.88427"
"187.30000","93.65098","21.89187"
"187.40000","93.70089","21.89690"
"187.50000","93.75095","21.90099"
"187.60000","93.80105","21.90920"
"187.70000","93.85098","21.91780"
"187.80000","93.90095","21.92453"
"187.90000","93.95100","21.92973"
"188.00000","94.00098","21.93880"
"188.10000","94.05103","21.94614"
"188.20000","94.10094","21.95067"
"188.30000","94.15094","21.96108"
"188.40000","94.20093","21.96613"
"188.50000","94.25103","21.97143"
"188.60000","94.30102","21.97839"
"188.70000","94.35098","21.98630"
"188.80000","94.40103","21.99264"
"188.90000","94.45109","21.99741"
"189.00000","94.50094","22.00437"
"189.10000","94.55099","22.00958"
"189.20000","94.60103","22.01558"
"189.30000","94.65096","22.02187"
"189.40000","94.70100","22.02596"
"189.50000","94.75098","22.03347"
"189.60000","94.80103","22.03931"
"189.70000","94.85101","22.03995"
"189.80000","94.90099","22.04837"
"189.90000","94.95098","22.04768"
"190.00000","95.00090","22.05527"
"190.10000","95.05090","22.06118"
"190.20000","95.10106","22.06433"
"190.30000","95.15098","22.06812"
"190.40000","95.20107","22.07084"
"190.50000","95.25094","22.07559"
"190.60000","95.30105","22.07994"
"190.70000","95.35097","22.08217"
"190.80000","95.40102","22.08857"
"190.90000","95.45094","22.08964"
"191.00000","95.50093","22.09505"
"191.10000","95.55102","22.09996"
"191.20000","95.60101","22.10315"
"191.30000","95.65100","22.10753"
"191.40000","95.70099","22.11286"
"191.50000","95.75108","22.11669"
"191.60000","95.80094","22.12158"
"191.70000","95.85087","22.12574"
"191.80000","95.90092","22.13177"
"191.90000","95.95096","22.13524"
"192.00000","96.00107","22.13850"
"192.10000","96.05106","22.14198"
"192.20000","96.10109","22.14717"
"192.30000","96.15095","22.15179"
"192.40000","96.20100","22.15531"
"192.50000","96.25099","22.16168"
"192.60000","96.30103","22.16481"
"192.70000","96.35101","22.17312"
"192.80000","96.40099","22.17229"
"192.90000","96.45093","22.18363"
"193.00000","96.50108","22.18542"
"193.10000","96.55107","22.19034"
"193.20000","96.60110","22.19585"
"193.30000","96.65092","22.20085"
"193.40000","96.70097","22.20515"
"193.50000","96.75101","22.21108"
"193.60000","96.80099","22.21206"
"193.70000","96.85103","22.22154"
"193.80000","96.90102","22.22269"
"193.90000","96.95094","22.22964"
"194.00000","97.00098","22.23444"
"194.10000","97.05096","22.23920"
"194.20000","97.10107","22.24232"
"194.30000","97.15099","22.23575"
"194.40000","97.20098","22.25000"
"194.50000","97.25102","22.24667"
"194.60000","97.30101","22.25347"
"194.70000","97.35099","22.25780"
"194.80000","97.40110","22.25864"
"194.90000","97.45103","22.25872"
"195.00000","97.50106","22.25809"
"195.10000","97.55098","22.26283"
"195.20000","97.60091","22.26650"
"195.30000","97.65096","22.26808"
"195.40000","97.70107","22.26902"
"195.50000","97.75104","22.27000"
"195.60000","97.80109","22.27437"
"195.70000","97.85095","22.27330"
"195.80000","97.90106","22.27950"
"195.90000","97.95103","22.27982"
"196.00000","98.00096","22.27570"
"196.10000","98.05094","22.27633"
"196.20000","98.10099","22.27960"
"196.30000","98.15097","22.28173"
"196.40000","98.20102","22.29147"
"196.50000","98.25100","22.28488"
"196.60000","98.30106","22.28646"
"196.70000","98.35116","22.28841"
"196.80000","98.40090","22.29117"
"196.90000","98.45094","22.29290"
"197.00000","98.50105","22.29579"
"197.10000","98.55097","22.30537"
"197.20000","98.60101","22.30040"
"197.30000","98.65094","22.29859"
"197.40000","98.70104","22.30579"
"197.50000","98.75103","22.30199"
"197.60000","98.80100","22.30482"
"197.70000","98.85094","22.30415"
"197.80000","98.90098","22.31227"
"197.90000","98.95102","22.30357"
"198.00000","99.00107","22.30997"
"198.10000","99.05104","22.30471"
"198.20000","99.10098","22.30304"
"198.30000","99.15096","22.30215"
"198.40000","99.20105","22.30779"
"198.50000","99.25098","22.30174"
"198.60000","99.30103","22.29995"
"198.70000","99.35102","22.30635"
"198.80000","99.40111","22.29863"
"198.90000","99.45103","22.30578"
"199.00000","99.50097","22.30147"
"199.10000","99.55107","22.30191"
"199.20000","99.60099","22.29368"
"199.30000","99.65103","22.30252"
"199.40000","99.70103","22.29529"
"199.50000","99.75101","22.29446"
"199.60000","99.80105","22.29190"
"199.70000","99.85097","22.29243"
"199.80000","99.90102","22.29218"
"199.90000","99.95100","22.28916"
"200.00000","100.00092","22.28908"
"200.10000","100.05103","22.28779"
"200.20000","100.10095","22.28777"
"200.30000","100.15106","22.28144"
"200.40000","100.20092","22.28472"
"200.50000","100.25103","22.28024"
"200.60000","100.30106","22.28813"
"200.70000","100.35105","22.27922"
"200.80000","100.40104","22.28795"
"200.90000","100.45102","22.28283"
"201.00000","100.50112","22.28107"
"201.10000","100.55099","22.28157"
"201.20000","100.60103","22.27887"
"201.30000","100.65095","22.27793"
"201.40000","100.70094","22.27805"
"201.50000","100.75105","22.28337"
"201.60000","100.80096","22.27421"
"201.70000","100.85094","22.27598"
"201.80000","100.90105","22.27658"
"201.90000","100.95104","22.27352"
"202.00000","101.00102","22.27476"
"202.10000","101.05095","22.27270"
"202.20000","101.10099","22.27669"
"202.30000","101.15109","22.27104"
"202.40000","101.20101","22.27314"
"202.50000","101.25107","22.26978"
"202.60000","101.30099","22.27030"
"202.70000","101.35103","22.26987"
"202.80000","101.40089","22.27073"
"202.90000","101.45100","22.27054"
"203.00000","101.50098","22.26934"
"203.10000","101.55109","22.26887"
"203.20000","101.60107","22.26894"
"203.30000","101.65099","22.26848"
"203.40000","101.70098","22.26766"
"203.50000","101.75097","22.26492"
"203.60000","101.80101","22.26612"
"203.70000","101.85099","22.26459"
"203.80000","101.90098","22.26550"
"203.90000","101.95096","22.26519"
"204.00000","102.00095","22.26141"
"204.10000","102.05105","22.26271"
"204.20000","102.10097","22.25716"
"204.30000","102.15096","22.25018"
"204.40000","102.20107","22.24731"
"204.50000","102.25104","22.24978"
"204.60000","102.30103","22.24338"
"204.70000","102.35101","22.24130"
"204.80000","102.40100","22.23788"
"204.90000","102.45110","22.23046"
"205.00000","102.50091","22.21707"
"205.10000","102.55101","22.21092"
"205.20000","102.60099","22.19778"
"205.30000","102.65109","22.18426"
"205.40000","102.70097","22.16772"
"205.50000","102.75100","22.14531"
"205.60000","102.80093","22.12241"
"205.70000","102.85098","22.08067"
"205.76000","102.88098","21.93387"
"205.76200","102.88200","21.72381"
"205.76400","102.88302","21.25198"
"205.76600","102.88403","20.50252"
"205.76800","102.88499","19.57675"
"205.77000","102.88601","18.54223"
"205.77200","102.88702","17.40039"
"205.77400","102.88798","16.18406"
"205.77600","102.88900","14.93567"
"205.77800","102.89001","13.67078"
